,Title,Link,Location,Price,Image,Fuel Type,Type,Year,Kms Covered,Brand
66,MG ASTOR,https://www.olx.in/item/cars-c84-used-mg-astor-in-punjabi-bagh-west-delhi-iid-1822321057?rank=26,Punjabi Bagh West,1099000,https://apollo.olx.in:443/v1/files/raia9tuhjsb52-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023,37510.0,MG
67,Tata Harrier,https://www.olx.in/item/cars-c84-used-tata-harrier-in-pitampura-delhi-iid-1835697767?rank=27,Pitampura,1250000,https://apollo.olx.in:443/v1/files/50tnty9wwsjr-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2023,86000.0,Tata
68,Mahindra XUV 300,https://www.olx.in/item/cars-c84-used-mahindra-xuv-300-in-rajouri-garden-delhi-iid-1833512560?rank=28,Rajouri Garden,670000,https://apollo.olx.in:443/v1/files/td7jhk99gprk1-IN/image;s=150x0;q=50;f=webp;,Diesel,Manual,2020,74500.0,Mahindra
69,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-rohini-sector-2-delhi-iid-1834871634?rank=29,Rohini Sector 2,175000,https://apollo.olx.in:443/v1/files/gwflkqrsznul1-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2011,78000.0,Volkswagen
70,Toyota Corolla Altis,https://www.olx.in/item/cars-c84-used-toyota-corolla-altis-in-ramesh-nagar-delhi-iid-1834741125?rank=30,Ramesh Nagar,595000,https://apollo.olx.in:443/v1/files/32l4z5j7ytjt3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2015,32500.0,Toyota
71,Toyota Corolla Altis,https://www.olx.in/item/cars-c84-used-toyota-corolla-altis-in-ramesh-nagar-delhi-iid-1834742540?rank=31,Ramesh Nagar,194500,https://apollo.olx.in:443/v1/files/1fkfev6z9kcq1-IN/image;s=150x0;q=50;f=webp;,CNG & Hybrids,Manual,2011,93100.0,Toyota
72,Hyundai Verna,https://www.olx.in/item/cars-c84-used-hyundai-verna-in-ramesh-nagar-delhi-iid-1834741362?rank=32,Ramesh Nagar,395000,https://apollo.olx.in:443/v1/files/2qihxikjq9yc3-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2016,79500.0,Hyundai
73,Kia Seltos,https://www.olx.in/item/cars-c84-used-kia-seltos-in-rajouri-garden-delhi-iid-1837077682?rank=33,Rajouri Garden,735000,https://apollo.olx.in:443/v1/files/wvn5eo951oor2-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2019,72000.0,Kia
74,Ford Endeavour,https://www.olx.in/item/cars-c84-used-ford-endeavour-in-pitampura-delhi-iid-1830912548?rank=34,Pitampura,1800000,https://apollo.olx.in:443/v1/files/55o1bnmmfgc32-IN/image;s=150x0;q=50;f=webp;,Diesel,Manual,2016,400000.0,Ford
75,Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-ramesh-nagar-delhi-iid-1836570581?rank=35,Ramesh Nagar,675000,https://apollo.olx.in:443/v1/files/a5dbn48x2jrg-IN/image;s=150x0;q=50;f=webp;,Diesel,Manual,2018,61200.0,Mahindra
76,Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-ramesh-nagar-delhi-iid-1836671262?rank=36,Ramesh Nagar,419500,https://apollo.olx.in:443/v1/files/c5p96ap9war23-IN/image;s=150x0;q=50;f=webp;,Diesel,Manual,2016,99500.0,Mahindra
77,Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-ramesh-nagar-delhi-iid-1836671535?rank=37,Ramesh Nagar,751000,https://apollo.olx.in:443/v1/files/rqvq70gkicp-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2020,91800.0,Honda
78,Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-ramesh-nagar-delhi-iid-1836673135?rank=38,Ramesh Nagar,645000,https://apollo.olx.in:443/v1/files/p4pk694l2oxl2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2017,69900.0,Honda
79,MG Hector,https://www.olx.in/item/cars-c84-used-mg-hector-in-ramesh-nagar-delhi-iid-1836840754?rank=39,Ramesh Nagar,895000,https://apollo.olx.in:443/v1/files/978g0zt1x9qs-IN/image;s=150x0;q=50;f=webp;,Diesel,Manual,2021,74500.0,MG
80,Hyundai Venue,https://www.olx.in/item/cars-c84-used-hyundai-venue-in-ramesh-nagar-delhi-iid-1829996287?rank=0,Ramesh Nagar,610000,https://apollo.olx.in:443/v1/files/qbg1ye7i0cmq1-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2021,44000.0,Hyundai
81,Mercedes-Benz C-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-c-class-in-pitampura-delhi-iid-1784769409?rank=1,Pitampura,3050000,https://apollo.olx.in:443/v1/files/zrigwy7mqoj4-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2020,15000.0,Mercedes-Benz
82,Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-peera-garhi-delhi-iid-1836775548?rank=2,Peera Garhi,380000,https://apollo.olx.in:443/v1/files/77vkno55ber61-IN/image;s=150x0;q=50;f=webp;,Diesel,Manual,2017,71298.0,Ford
83,Nissan Micra,https://www.olx.in/item/cars-c84-used-nissan-micra-in-vikaspuri-delhi-iid-1834298056?rank=3,Vikaspuri,265000,https://apollo.olx.in:443/v1/files/gmcsbwtk642b1-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2018,63000.0,Nissan
84,Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-vikaspuri-delhi-iid-1837058190?rank=4,Vikaspuri,175000,https://apollo.olx.in:443/v1/files/lkwd21konhx63-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2011,85000.0,Honda
85,BMW X1,https://www.olx.in/item/cars-c84-used-bmw-x1-in-pitampura-delhi-iid-1786338813?rank=5,Pitampura,1650000,https://apollo.olx.in:443/v1/files/wgh6u4f3pb033-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2017,36000.0,BMW
86,Maruti Suzuki Vitara-Brezza,https://www.olx.in/item/cars-c84-used-maruti-suzuki-vitara-brezza-in-punjabi-bagh-west-delhi-iid-1834657330?rank=6,Punjabi Bagh West,545000,https://apollo.olx.in:443/v1/files/o4o712q1jst63-IN/image;s=150x0;q=50;f=webp;,Diesel,Manual,2019,72000.0,Maruti Suzuki
87,MG Hector,https://www.olx.in/item/cars-c84-used-mg-hector-in-pitampura-delhi-iid-1834671303?rank=7,Pitampura,875000,https://apollo.olx.in:443/v1/files/fectupl676np-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2019,48500.0,MG
88,Hyundai Eon,https://www.olx.in/item/cars-c84-used-hyundai-eon-in-pitampura-delhi-iid-1836985424?rank=8,Pitampura,115000,https://apollo.olx.in:443/v1/files/8nux51f8cx3x2-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2012,58000.0,Hyundai
89,Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-pitampura-delhi-iid-1836985825?rank=9,Pitampura,425000,https://apollo.olx.in:443/v1/files/0yna40fs19lp3-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2019,34000.0,Hyundai
