Title,Registered,Fuel,Kms,Price,Image_URL,Sold_Status,URL
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2021-mercedes-benz-c300-cabriolet/
2024/25 BMW X5 40I M SPORTS,2025,Petrol,13000,"₹ 90,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2018-mini-cooper-s-convertible/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2023-mercedes-benz-c-200/
2014/15 JAGUAR F-TYPE,2015,Petrol,38000,"₹ 56,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2020-jaguar-f-pace-2-0l-prestige/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2022-23-mercedes-benz-glc-43-amg-2/
2014/15 JAGUAR F-TYPE,2015,Petrol,38000,"₹ 56,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2018-19-jaguar-f-pace-2-0l-prestige/
2018/20 PORSCHE 718 BOXSTER,2020,Petrol,19000,"₹ 81,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2018-19-porsche-boxster-718-2/
2024/25 BMW X5 40I M SPORTS,2025,Petrol,13000,"₹ 90,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2019-bmw-x4-xdrive-30i-m-sport/
2015/17 VOLKSWAGEN BEETLE,2017,Petrol,3000,"₹ 39,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2015-17-volkswagen-beetle/
2025 RANGE ROVER VELAR DYN HSE,2025,Petrol,19000,"₹ 84,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2024-land-rover-defender-2-0-hse-110/
2024/25 BMW X5 40I M SPORTS,2025,Petrol,13000,"₹ 90,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2021-bmw-530i-lci-m-sports/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2018-mercedes-benz-cla-200-sports-4/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2022-23-mercedes-benz-c-200/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2017-mercedes-benz-cla-200-2/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2019-mercedes-benz-e200-2/
2024/25 BMW X5 40I M SPORTS,2025,Petrol,13000,"₹ 90,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2023-bmw-630i-gt-m-sports-2/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2018-19-mercedes-benz-c200-2/
2024/25 BMW X5 40I M SPORTS,2025,Petrol,13000,"₹ 90,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2017-18-bmw-740li-signature/
2024/25 BMW X5 40I M SPORTS,2025,Petrol,13000,"₹ 90,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2019-20-bmw-z4-m-40i-3-0/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2017-18-mercedes-benz-gle-400-4matic-2/
2025 RANGE ROVER VELAR DYN HSE,2025,Petrol,19000,"₹ 84,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2020-21-land-rover-defender-110-x-dynamic-se/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2023-24-mercedes-benz-a200-limousine/
2018 FORD MUSTANG GT 5.0L,2018,Petrol,36000,"₹ 78,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2016-17-ford-mustang-gt-5-0l-2/
2018 FORD MUSTANG GT 5.0L,2018,Petrol,36000,"₹ 78,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2018-ford-mustang-gt-5-0l/
2025 RANGE ROVER VELAR DYN HSE,2025,Petrol,19000,"₹ 84,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2018-19-range-rover-evoque-hse-convertible/
2024/25 BMW X5 40I M SPORTS,2025,Petrol,13000,"₹ 90,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2022-bmw-530i-lci-m-sports/
2024/25 BMW X5 40I M SPORTS,2025,Petrol,13000,"₹ 90,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2021-bmw-x5-xdrive-40i-m-sports/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2017-mercedes-benz-c300-cabriolet/
2021/23 AUDI Q7 55 TFSI PREMIUM PLUS,2023,Petrol,37000,"₹ 56,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2020-21-audi-q2-40-tfsi-quattro/
2021/23 AUDI Q7 55 TFSI PREMIUM PLUS,2023,Petrol,37000,"₹ 56,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2016-17-audi-a3-cabriolet/
2017/18 MINI COOPER S CLUBMAN,2018,Petrol,34000,"₹ 24,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2019-20-mini-cooper-countryman-s/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2015-mercedes-benz-c200-2/
2018/20 PORSCHE 718 BOXSTER,2020,Petrol,19000,"₹ 81,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2023-porsche-panamera-turbo-s/
2015/16 LAMBORGHINI HURACAN COUPE LP 610-4,2016,Petrol,19000,"₹ 2,35,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2016-17-lamborghini-huracan-lp-580-2/
2024/25 BMW X5 40I M SPORTS,2025,Petrol,13000,"₹ 90,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2022-bmw-740li-m-sports/
2018/20 PORSCHE 718 BOXSTER,2020,Petrol,19000,"₹ 81,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2017-porsche-macan-2l/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2016-17-mercedes-benz-c-200/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2019-mercedes-benz-e-200/
2024/25 BMW X5 40I M SPORTS,2025,Petrol,13000,"₹ 90,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2020-21-bmw-530i-sport-line/
2024/25 BMW X5 40I M SPORTS,2025,Petrol,13000,"₹ 90,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2023-24-bmw-x5-40i-m-sports/
2018/20 PORSCHE 718 BOXSTER,2020,Petrol,19000,"₹ 81,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2019-porsche-boxster-718-3/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2018-19-mercedes-benz-c200/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2021-mercedes-benz-gle-450-4matic-lwb/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2020-22-mercedes-benz-amg-c43-4matic-coupe/
2025 RANGE ROVER VELAR DYN HSE,2025,Petrol,19000,"₹ 84,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2020-21-range-rover-velar-dy-s/
2024/25 BMW X5 40I M SPORTS,2025,Petrol,13000,"₹ 90,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2021-bmw-520d/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2015-mercedes-benz-c200/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2015-16-mercedes-benz-slk-350/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2020-21-mercedes-benz-g350d/
2018/20 PORSCHE 718 BOXSTER,2020,Petrol,19000,"₹ 81,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2017-porsche-718-boxster-3/
2024/25 BMW X5 40I M SPORTS,2025,Petrol,13000,"₹ 90,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2023-bmw-630i-gt-m-sports/
2014/15 JAGUAR F-TYPE,2015,Petrol,38000,"₹ 56,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2022-jaguar-f-pace-r-dynamic/
2021/23 AUDI Q7 55 TFSI PREMIUM PLUS,2023,Petrol,37000,"₹ 56,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2020-22-audi-s5-sportback/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2018-19-mercedes-benz-c-200/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2023-mercedes-benz-e-200/
2025 RANGE ROVER VELAR DYN HSE,2025,Petrol,19000,"₹ 84,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2017-18-land-rover-discovery-3-0l/
2024/25 BMW X5 40I M SPORTS,2025,Petrol,13000,"₹ 90,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2023-24-bmw-330-li-gran-limousine-m-sports/
2018/20 PORSCHE 718 BOXSTER,2020,Petrol,19000,"₹ 81,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2019-porsche-cayenne/
2025 RANGE ROVER VELAR DYN HSE,2025,Petrol,19000,"₹ 84,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2021-22-land-rover-defender-2-0-hse-110/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2022-23-mercedes-benz-glc-43-amg/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2023-mercedes-benz-a200-limousine/
2024/25 BMW X5 40I M SPORTS,2025,Petrol,13000,"₹ 90,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2018-bmw-730ld/
2024/25 BMW X5 40I M SPORTS,2025,Petrol,13000,"₹ 90,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2019-bmw-x4-xdrive-20d-m-sports/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2019-mercedes-benz-gla-200/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2018-19-mercedes-benz-cla-200d-3/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2016-mercedes-benz-c-200/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2021-22-mercedes-benz-c300-cabriolet/
2018/20 PORSCHE 718 BOXSTER,2020,Petrol,19000,"₹ 81,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2019-porsche-boxster-718-2/
2021 KIA CARNIVAL D2.28 AT LIMOUSINE 7,2021,Diesel,31000,"₹ 33,50,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2023-kia-carnival-d2-28-at-prestige-7-str/
2023 TOYOTA FORTUNER LEGENDER 4*2 AUTO,2023,Diesel,52000,"₹ 38,50,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2022-23-toyota-vellfire-hybrid/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2019-21-mercedes-benz-s-350d/
2023 TOYOTA FORTUNER LEGENDER 4*2 AUTO,2023,Diesel,52000,"₹ 38,50,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2021-toyota-vellfire-executive-lounge/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2018-mercedes-benz-cla-200-d/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2017-mercedes-benz-e-200-2/
2018/20 PORSCHE 718 BOXSTER,2020,Petrol,19000,"₹ 81,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2018-19-porsche-boxster-718/
2024/25 BMW X5 40I M SPORTS,2025,Petrol,13000,"₹ 90,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2023-bmw-x5-40i-m-sports/
2014/15 JAGUAR F-TYPE,2015,Petrol,38000,"₹ 56,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2014-15-jaguar-f-type/
2018/20 PORSCHE 718 BOXSTER,2020,Petrol,19000,"₹ 81,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2018-porsche-boxster-718-2/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2018-19-mercedes-benz-cla-200-sports/
2023 TOYOTA FORTUNER LEGENDER 4*2 AUTO,2023,Diesel,52000,"₹ 38,50,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2022-23-toyota-land-cruiser-zx/
2024/25 BMW X5 40I M SPORTS,2025,Petrol,13000,"₹ 90,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2021-bmw-x1-s-drive-20i-xline/
2018 FORD MUSTANG GT 5.0L,2018,Petrol,36000,"₹ 78,00,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2016-ford-mustang-gt-5-0l/
2024/26 MERCEDES BENZ CLE 300 CABRIOLET,2026,Petrol,5000,"₹ 98,00,000",https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,Sold,https://fusioncars.in/cars/2018-19-mercedes-benz-gla-200/
2023 KIA CARNIVAL D2 28 AT PRESTIGE 7 STR,2023,Diesel,9000,"₹ 44,50,000","data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Sold,https://fusioncars.in/cars/2021-kia-carnival-d2-28-at-limousine-7/
