Title,Link,Location,Price,Information,Image,Brand
Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-peera-garhi-delhi-iid-1836775548?rank=22,Peera Garhi,"₹ 3,80,000","2017 - 71,298 km",https://apollo.olx.in:443/v1/files/77vkno55ber61-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra Scorpio Classic,https://www.olx.in/item/cars-c84-used-mahindra-scorpio-classic-in-saraswati-vihar-delhi-iid-1833739947?rank=23,Saraswati ViharToday,"₹ 16,75,000","2025 - 16,000 km",https://apollo.olx.in:443/v1/files/hixtnz89858t2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-paschim-vihar-delhi-iid-1762709128?rank=24,Paschim ViharToday,"₹ 2,25,000","2016 - 76,132 km",https://apollo.olx.in:443/v1/files/jm0iv2k9pg2t2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra XUV700,https://www.olx.in/item/cars-c84-used-mahindra-xuv700-in-ashok-nagar-delhi-iid-1836527011?rank=25,Ashok NagarToday,"₹ 14,50,000","2021 - 58,000 km",https://apollo.olx.in:443/v1/files/a42e70i9y9841-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra XUV700,https://www.olx.in/item/cars-c84-used-mahindra-xuv700-in-hari-nagar-delhi-iid-1836526834?rank=26,Hari NagarToday,"₹ 15,75,000","2022 - 36,000 km",https://apollo.olx.in:443/v1/files/etfbic3gxewa1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Brezza,https://www.olx.in/item/cars-c84-used-maruti-suzuki-brezza-in-vikaspuri-delhi-iid-1834672713?rank=27,VikaspuriToday,"₹ 10,71,000","2023 - 43,000 km",https://apollo.olx.in:443/v1/files/y31mcjx5sdgc3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Ford Endeavour,https://www.olx.in/item/cars-c84-used-ford-endeavour-in-rajouri-garden-delhi-iid-1834767019?rank=28,Rajouri GardenToday,"₹ 26,00,000","2021 - 90,000 km",https://apollo.olx.in:443/v1/files/pg580o5ssbn61-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Renault KWID,https://www.olx.in/item/cars-c84-used-renault-kwid-in-rohini-sector-2-delhi-iid-1834209763?rank=29,Rohini Sector 2Today,"₹ 2,40,000","2018 - 50,000 km",https://apollo.olx.in:443/v1/files/aldqje4mxsq63-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Fortuner,https://www.olx.in/item/cars-c84-used-toyota-fortuner-in-paschim-vihar-delhi-iid-1836971572?rank=30,Paschim Vihar,"₹ 20,00,000","2017 - 108,000 km",https://apollo.olx.in:443/v1/files/n64dmbb2nuae1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mercedes-Benz GLC Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-glc-class-in-paschim-vihar-delhi-iid-1836970933?rank=31,Paschim Vihar,"₹ 59,75,000","2024 - 16,000 km",https://apollo.olx.in:443/v1/files/vo3s41cywf8h1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-pitampura-delhi-iid-1836118938?rank=32,PitampuraToday,"₹ 3,99,000","2016 - 79,000 km",https://apollo.olx.in:443/v1/files/d73n2qpaty4d3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Vitara-Brezza,https://www.olx.in/item/cars-c84-used-maruti-suzuki-vitara-brezza-in-pitampura-delhi-iid-1836120564?rank=33,PitampuraToday,"₹ 5,49,000","2017 - 72,000 km",https://apollo.olx.in:443/v1/files/xvzpufwlrasa2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda Elevate,https://www.olx.in/item/cars-c84-used-honda-elevate-in-ramesh-nagar-delhi-iid-1836970686?rank=34,Ramesh NagarToday,"₹ 14,10,000","2024 - 12,000 km",https://apollo.olx.in:443/v1/files/r0r8orvdqple3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Santro Xing,https://www.olx.in/item/cars-c84-used-hyundai-santro-xing-in-pitampura-delhi-iid-1834305941?rank=35,PitampuraToday,"₹ 1,18,000","2012 - 68,000 km",https://apollo.olx.in:443/v1/files/gjr0nq6tbkjt1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Baleno,https://www.olx.in/item/cars-c84-used-maruti-suzuki-baleno-in-pitampura-delhi-iid-1836809002?rank=36,PitampuraToday,"₹ 3,98,000","2017 - 45,000 km",https://apollo.olx.in:443/v1/files/wzoio2i541km1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Swift-Dzire,https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-pitampura-delhi-iid-1834302276?rank=37,PitampuraToday,"₹ 1,98,000","2012 - 73,000 km",https://apollo.olx.in:443/v1/files/jmb8fl6m49k81-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Dzire,https://www.olx.in/item/cars-c84-used-maruti-suzuki-dzire-in-pitampura-delhi-iid-1834302865?rank=38,PitampuraToday,"₹ 4,10,000","2018 - 58,000 km",https://apollo.olx.in:443/v1/files/xmsoyelp1rjs-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-pitampura-delhi-iid-1834797621?rank=39,PitampuraToday,"₹ 4,84,000","2015 - 72,000 km",https://apollo.olx.in:443/v1/files/6irxg48s4laj3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
MG Windsor EV,https://www.olx.in/item/cars-c84-used-mg-windsor-ev-in-paschim-vihar-delhi-iid-1835235471?rank=0,Paschim Vihar17 Feb,"₹ 15,45,000","2025 - 15,000 km",https://apollo.olx.in:443/v1/files/jinuxenupuda1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Fortuner,https://www.olx.in/item/cars-c84-used-toyota-fortuner-in-rajouri-garden-delhi-iid-1835235858?rank=1,Rajouri Garden17 Feb,"₹ 37,90,000","2023 - 27,000 km",https://apollo.olx.in:443/v1/files/cqnygc0g6z5d2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
