,Title,Link,Location,Price,Image,Fuel Type,Type,Year,Kms Covered,Brand,Region Info,price_display
2902,Mahindra Thar LX 4WD Hard Top AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-at-bsvi-cars-New-Delhi_261f6e17-bb5e-44d2-9db7-360b88caf4be.htm,"Palam Village, New Delhi",1300000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,2022,50000.0,Mahindra,,"₹ 13,00,000"
2903,Mahindra Thar LX 4-Str Hard Top AT RWD BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4-str-hard-top-at-rwd-bsvi-cars-New-Delhi_b9bc5875-cf97-47e4-82cc-1ed3a439c4b4.htm,"Lajpat Nagar, New Delhi",1235000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2023,33000.0,Mahindra,,"₹ 12,35,000"
2904,Mahindra XUV 3XO AX5 AT,https://www.cardekho.com/used-car-details/used-Mahindra-xuv-3xo-ax5-at-cars-Noida_d81cad32-f9a7-40b9-abc2-8453dde2d424.htm?adId=21836&adType=41,Noida,1300000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2025,10000.0,Mahindra,,"₹ 13,00,000"
2905,Mahindra XUV700 AX7 AWD Diesel AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax7-awd-diesel-at-bsvi-cars-Gurgaon_cbfd32f9-7131-45b5-b450-110ce9017989.htm,"Old Delhi Road, Gurgaon",1745000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,2022,37000.0,Mahindra,,"₹ 17,45,000"
2906,Mahindra XUV500 W11 AT BSIV,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w11-at-bsiv-cars-New-Delhi_eef7087c-0265-435a-9a0e-5718ee4e68de.htm,"Pitampura, New Delhi",915000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2019,63000.0,Mahindra,,"₹ 9,15,000"
2907,Mahindra XUV500 AT W10 1.99 mHawk,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-at-w10-199-mhawk-cars-Gurgaon_c7982f95-63f9-4708-b2fe-4c3ca3e43dcb.htm,"Sector 12, Gurgaon",795000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2017,113700.0,Mahindra,,"₹ 7,95,000"
2908,Mahindra Alturas G4 4X4 AT BSIV,https://www.cardekho.com/used-car-details/used-Mahindra-alturas-g4-4x4-at-bsiv-cars-New-Delhi_9ee8e978-f4b3-4c5c-baea-107719d35efd.htm?adId=14838&adType=41,"Naraina, New Delhi",1775000.0,https://images10.gaadi.com/usedcar_image/4896557/original/processed_121b4f508e16f563890cf9211de15868.jpg?imwidth=640,Diesel,Automatic,2019,70000.0,Mahindra,,"₹ 17,75,000"
2909,Mahindra XUV700 AX5 7 Str Diesel AT,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax5-7-str-diesel-at-cars-New-Delhi_3936e4ea-28e5-4dc7-b198-b15adbe1894e.htm,"Nariana, New Delhi",1850000.0,https://images10.gaadi.com/usedcar_image/5155900/original/processed_c1639273-ca07-4466-8404-7832301f72f4.jpg?imwidth=640,Diesel,Automatic,2023,42000.0,Mahindra,,"₹ 18,50,000"
2910,Mahindra Marazzo M2 BSIV,https://www.cardekho.com/used-car-details/used-Mahindra-marazzo-m2-bsiv-cars-New-Delhi_c91ab91f-ec4b-41f0-9301-a9c2f975013a.htm,"Bengali Market, New Delhi",545000.0,https://images10.gaadi.com/usedcar_image/5108253/original/processed_c30190c5-4386-4ff4-a470-8536c1f386c8.jpg?imwidth=640,Diesel,Manual,2018,60000.0,Mahindra,,"₹ 5,45,000"
2911,Mahindra Thar LXT 4WD Diesel AT,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lxt-4wd-diesel-at-cars-New-Delhi_c2921559-43d4-413b-bc00-ee2f62bfd604.htm,"Geeta Colony, New Delhi",2100000.0,https://images10.gaadi.com/usedcar_image/5147082/original/processed_a60fcdfd-17aa-4917-86fe-0d314c7ec1cb.jpg?imwidth=640,Diesel,Automatic,2025,7000.0,Mahindra,,"₹ 21,00,000"
2912,Mahindra Bolero Neo N8,https://www.cardekho.com/used-car-details/used-Mahindra-bolero-neo-n8-cars-Faridabad_f0cc0376-169f-4583-84b8-e6bd48dd5b7d.htm?adId=21361&adType=41,Faridabad,730000.0,https://images10.gaadi.com/usedcar_image/5113880/original/processed_processed_processed_3a766b63-7f7d-4ed2-851f-6d82efb468d4.jpeg?imwidth=640,Diesel,Manual,2024,90000.0,Mahindra,,"₹ 7,30,000"
2913,Mahindra XUV700 AX7 Diesel AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax7-diesel-at-bsvi-cars-New-Delhi_2d7e49e1-1792-4cd9-b305-8249540418ce.htm,"Lajpat Nagar, New Delhi",1550000.0,https://images10.gaadi.com/usedcar_image/5154089/original/processed_61f0b098-b7d5-4b52-bb5c-5abb6c930c84.jpg?imwidth=640,Diesel,Automatic,2022,53000.0,Mahindra,,"₹ 15,50,000"
2914,Mahindra XEV 9e Pack Three,https://www.cardekho.com/used-car-details/used-Mahindra-xev-9e-pack-three-cars-New-Delhi_1ac78b0b-3bd6-4717-b9dd-59cea8376f22.htm,"Laxmi Nagar, New Delhi",3025000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Electric,Automatic,2025,3100.0,Mahindra,,"₹ 30,25,000"
2915,Mahindra XUV500 W7 BSIV,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w7-bsiv-cars-New-Delhi_2045ecdc-794a-4893-bd9b-630b427f929e.htm,"Moti Nagar, New Delhi",695000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Manual,2018,77000.0,Mahindra,,"₹ 6,95,000"
2916,Mahindra Marazzo M6,https://www.cardekho.com/used-car-details/used-Mahindra-marazzo-m6-cars-Noida_38f0d92d-a967-4e49-8fad-1f105f680e35.htm?adId=22234&adType=41,Noida,750000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Manual,2019,43000.0,Mahindra,,"₹ 7,50,000"
2917,Mahindra XUV500 W7 BSIV,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w7-bsiv-cars-New-Delhi_9bba4650-ab71-4967-8135-a9588f903ce9.htm,"Nariana, New Delhi",790000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Manual,2019,90000.0,Mahindra,,"₹ 7,90,000"
2918,Mahindra XUV700 AX5 7 Str Diesel AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax5-7-str-diesel-at-bsvi-cars-New-Delhi_f55b494d-437b-45e8-b5fa-029045b3b3ee.htm,"Bengali Market, New Delhi",1750000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2022,50000.0,Mahindra,,"₹ 17,50,000"
2919,Mahindra XUV700 AX7 7Str Diesel AT,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax7-7str-diesel-at-cars-New-Delhi_443db36a-22b7-4cd8-a034-db193cdcc156.htm,"Ramesh Nagar, New Delhi",1875000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2023,48000.0,Mahindra,,"₹ 18,75,000"
2920,Mahindra XUV700 MX E 5Str Diesel,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-mx-e-5str-diesel-cars-New-Delhi_8801fe5e-0ce9-4641-959c-d27be613946a.htm?adId=22596&adType=41,"Bhola Nath Nagar, New Delhi",1300000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Manual,2023,30000.0,Mahindra,,"₹ 13,00,000"
2921,Mahindra XUV700 AX7 Diesel AT Luxury Pack BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax7-diesel-at-luxury-pack-bsvi-cars-New-Delhi_21453050-506d-4955-a194-1d644d7b190a.htm,"Preet Vihar, New Delhi",1989000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2023,49000.0,Mahindra,,"₹ 19,89,000"
2922,Mahindra Thar LX Convert Top Diesel AT,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-convert-top-diesel-at-cars-New-Delhi_3cc083c2-92bd-48b1-b0a2-562e232df471.htm,"Shakarpur, New Delhi",1675000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2024,15000.0,Mahindra,,"₹ 16,75,000"
2923,Mahindra Thar LX 4WD Hard Top BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-bsvi-cars-New-Delhi_e674d948-2ee3-4aa1-b149-5f7f262b1527.htm,"G.T.B.Nagar S.O, New Delhi",1040000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Manual,2021,68000.0,Mahindra,,"₹ 10,40,000"
2924,Mahindra XUV500 W7 BSIV,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w7-bsiv-cars-Gurgaon_62c40f5a-65c8-4555-b418-46510d10fba3.htm?adId=21951&adType=41,"South City Ii, Gurgaon",795000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Manual,2019,70000.0,Mahindra,,"₹ 7,95,000"
2925,Mahindra XUV700 AX5 BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax5-bsvi-cars-New-Delhi_5be8e694-219d-4884-9b1d-036d00d46e23.htm,"Preet Vihar, New Delhi",1475000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Manual,2022,58000.0,Mahindra,,"₹ 14,75,000"
2926,Mahindra XUV700 AX5 BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax5-bsvi-cars-New-Delhi_dcf95419-462b-48a8-b93e-1ea551524335.htm,"Shastri Nagar, New Delhi",1425000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Manual,2022,58000.0,Mahindra,,"₹ 14,25,000"
2927,Mahindra Thar LX 4WD Hard Top Diesel AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-diesel-at-bsvi-cars-New-Delhi_d0163db7-5045-4841-8966-af6aaf7063ea.htm,"Dwarka Sector-6, New Delhi",1175000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2021,41000.0,Mahindra,,"₹ 11,75,000"
2928,Mahindra Scorpio N Z8L 6 Str Diesel AT 2023-2025,https://www.cardekho.com/used-car-details/used-Mahindra-scorpio-n-z8l-6-str-diesel-at-2023-2025-cars-New-Delhi_50ff5714-3951-474d-b50e-da9c165c22ee.htm?adId=22618&adType=41,"Asmara Lines, Delhi Cantonment, New Delhi",2250000.0,https://images10.gaadi.com/usedgaadi-sellcar/UsedCar/c6ab19b6a/1bdaa78f-77f6-4018-b38e-473a328741de.jpg?imwidth=640,Diesel,Automatic,2024,26089.0,Mahindra,,"₹ 22,50,000"
2929,Mahindra XUV300 W6 Sunroof NT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-xuv300-w6-sunroof-nt-bsvi-cars-New-Delhi_16b96db9-11c7-4b9c-9829-08544cdcbace.htm,"Bengali Market, New Delhi",675000.0,https://images10.gaadi.com/usedcar_image/5161281/original/processed_29df96ea1d66886abf3e2c63544f1fb3.jpg?imwidth=640,Petrol,Manual,2021,50000.0,Mahindra,,"₹ 6,75,000"
2930,Mahindra XUV700 AX5 AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax5-at-bsvi-cars-Noida_042ea8a8-05e7-4f52-9b9b-111cad8315a5.htm,Noida,1750000.0,https://images10.gaadi.com/usedcar_image/5089661/original/processed_88b1ea7f-2275-473a-a3c3-f99e0d63bd41.jpg?imwidth=640,Petrol,Automatic,2023,24000.0,Mahindra,,"₹ 17,50,000"
2931,Mahindra XUV700 AX7L 7Str Diesel AT,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax7l-7str-diesel-at-cars-New-Delhi_51a0dd97-9ac3-45c9-90a9-9ab25400ae09.htm?adId=19372&adType=41,"Naraina, New Delhi",2275000.0,https://images10.gaadi.com/usedcar_image/5040632/original/processed_fb8b3ed3-5f26-466f-be13-cd3fbd084b60.jpg?imwidth=640,Diesel,Automatic,2024,37000.0,Mahindra,,"₹ 22,75,000"
2932,Mahindra Marazzo M2 BSIV,https://www.cardekho.com/used-car-details/used-Mahindra-marazzo-m2-bsiv-cars-New-Delhi_78bed571-5113-4d0b-becf-7d1e1c95f224.htm,"Aruna Nagar, New Delhi",335000.0,https://images10.gaadi.com/usedcar_image/5139166/original/processed_ef26c821b9a9e53fe95eef5810f4b2d3.jpg?imwidth=640,Diesel,Manual,2018,54000.0,Mahindra,,"₹ 3,35,000"
2933,Mahindra Marazzo M4,https://www.cardekho.com/used-car-details/used-Mahindra-marazzo-m4-cars-New-Delhi_475d0fff-7eeb-49c0-b122-d09e7d43eb47.htm,"Jasola, New Delhi",675000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Manual,2019,54000.0,Mahindra,,"₹ 6,75,000"
2934,Mahindra XUV500 W11 BSIV,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w11-bsiv-cars-New-Delhi_90103ed6-eb4e-4fa2-9159-f8a68187015f.htm,"Rohini Sector 25, New Delhi",775000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Manual,2019,89000.0,Mahindra,,"₹ 7,75,000"
2935,Mahindra Bolero Neo N10 R,https://www.cardekho.com/used-car-details/used-Mahindra-bolero-neo-n10-r-cars-Gurgaon_39bdf421-8719-4aed-b5f7-14c36d46ca67.htm?adId=21461&adType=41,"Palam Vihar, Gurgaon",850000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Manual,2024,20000.0,Mahindra,,"₹ 8,50,000"
2936,Mahindra XUV700 AX5 AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax5-at-bsvi-cars-New-Delhi_774b02ff-5e20-47f4-83d1-19b13fb421b3.htm,"Vikas Puri, New Delhi",1750000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2023,23000.0,Mahindra,,"₹ 17,50,000"
2937,Mahindra XUV700 AX7 7Str AT,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax7-7str-at-cars-New-Delhi_655a021d-9e43-4222-bb36-3b1a737d2203.htm,"Jungpura, New Delhi",1850000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2024,18000.0,Mahindra,,"₹ 18,50,000"
2938,Mahindra XUV700 AX5 7 Str Diesel AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax5-7-str-diesel-at-bsvi-cars-New-Delhi_f8d7c9b6-41eb-47c3-84fb-cd5dfbfbe967.htm,"Naraina, New Delhi",1875000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2023,39000.0,Mahindra,,"₹ 18,75,000"
2939,Mahindra XUV300 W8 AMT Optional Diesel BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-xuv300-w8-amt-optional-diesel-bsvi-cars-Gurgaon_2fa749e3-cc43-4a69-8b07-61e00e577d6e.htm?adId=21516&adType=41,Gurgaon,850000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2021,50000.0,Mahindra,,"₹ 8,50,000"
2940,Mahindra XUV500 W7,https://www.cardekho.com/buy-used-car-details/used-Mahindra-xuv500-w7-cars-Gurgaon_b15bc29e-8169-4817-8ecf-d74008b9bac6.htm,"Ramgarh B.o, Gurgaon",749000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Manual,2021,93592.0,Mahindra,,"₹ 7,49,000"
2941,Mahindra XUV300 W8 Opt,https://www.cardekho.com/buy-used-car-details/used-Mahindra-xuv300-w8-opt-cars-Gurgaon_249d9575-ef3c-4d70-8d86-3dc45eaf4374.htm,"Sohna Road, Gurgaon",804000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Manual,2022,68186.0,Mahindra,,"₹ 8,04,000"
2942,Mahindra Thar LX 4-Str Hard Top Diesel RWD BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4-str-hard-top-diesel-rwd-bsvi-cars-New-Delhi_d0ff2c3b-ae92-4640-9e5d-37bd2e06549f.htm,"Nariana, New Delhi",1250000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Manual,2023,25000.0,Mahindra,,"₹ 12,50,000"
2943,Mahindra Scorpio N Z4 Diesel,https://www.cardekho.com/used-car-details/used-Mahindra-scorpio-n-z4-diesel-cars-New-Delhi_d5681e2e-402a-4cd9-a63c-1530911339c9.htm?adId=21991&adType=41,"Preet Vihar, New Delhi",1572000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Manual,2024,38000.0,Mahindra,,"₹ 15,72,000"
2944,Mahindra Thar LX 4WD Hard Top Diesel AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-diesel-at-bsvi-cars-New-Delhi_6ff00249-c928-4732-ad94-3ae74eadb692.htm,"Vikas Puri, New Delhi",1500000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2023,14580.0,Mahindra,,"₹ 15,00,000"
2945,Mahindra XUV700 AX7 BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax7-bsvi-cars-Gurgaon_566eef9f-cef2-4cb8-8601-30abf838af25.htm,"Sector 12, Gurgaon",1295000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Manual,2021,61580.0,Mahindra,,"₹ 12,95,000"
2946,Mahindra Thar LX 4WD Convert Top AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-convert-top-at-bsvi-cars-New-Delhi_2034895c-1ce8-43cd-bc23-c334390f8d97.htm,"Lajpat Nagar, New Delhi",1050000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2021,46000.0,Mahindra,,"₹ 10,50,000"
2947,Mahindra XUV500 W9 AT BSIV,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w9-at-bsiv-cars-New-Delhi_ebff0b46-bf66-4a9d-833b-d244110abdbd.htm?adId=21674&adType=41,"N.S.I.T. Dwarka, New Delhi",790000.0,https://images10.gaadi.com/usedcar_image/5116026/original/processed_51350ba8-bf0f-43a0-bec3-8e375655d4b5.jpg?imwidth=640,Diesel,Automatic,2019,120000.0,Mahindra,,"₹ 7,90,000"
2948,Mahindra Thar LX Hard Top AT,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-hard-top-at-cars-New-Delhi_08d0b218-4944-406b-990f-488bde911b74.htm,"Jhilmil, New Delhi",1350000.0,https://images10.gaadi.com/usedcar_image/5118218/original/processed_5bfee0c7-616c-407c-b433-3cbef42f90fe.jpg?imwidth=640,Petrol,Automatic,2024,9900.0,Mahindra,,"₹ 13,50,000"
2949,Mahindra Thar LX 4WD Hard Top Diesel BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-diesel-bsvi-cars-New-Delhi_ec6a432f-7c46-43d8-a2a4-6af38c3dd666.htm,"Jungpura, New Delhi",1200000.0,https://images10.gaadi.com/usedcar_image/5123163/original/processed_29f88f70-3aa2-4ad9-9678-6e6acd825122.jpg?imwidth=640,Diesel,Manual,2021,50000.0,Mahindra,,"₹ 12,00,000"
2950,Mahindra Thar LX Hard Top,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-hard-top-cars-New-Delhi_ba5eb99f-c80f-4c9b-af99-72a86bf3650b.htm,"Saraswati Vihar, New Delhi",1380000.0,https://images10.gaadi.com/usedcar_image/5138311/original/processed_be43de6f-1f2c-4c5d-81d7-4b7d20528247.jpg?imwidth=640,Petrol,Manual,2023,17000.0,Mahindra,,"₹ 13,80,000"
2951,Mahindra XUV500 W7 BSIV,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w7-bsiv-cars-New-Delhi_9a3f816d-9ec0-4e5f-ad67-52109af636e9.htm?adId=22030&adType=41,"Vasundhra Enclave, New Delhi",650000.0,https://images10.gaadi.com/usedgaadi-sellcar/UsedCar/b67f7603a/45995860-4768-47ad-aaa3-33d1dd4858e9.jpg?imwidth=640,Diesel,Manual,2018,100000.0,Mahindra,,"₹ 6,50,000"
2952,Mahindra Thar LX 4WD Convert Top Diesel AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-convert-top-diesel-at-bsvi-cars-New-Delhi_424c67e0-cbfc-4bb9-b1f8-0245434d9312.htm,"Palam Village, New Delhi",1199000.0,https://images10.gaadi.com/usedcar_image/5147241/original/processed_aef108a4-b45c-4fb1-aade-45363de268f2.jpg?imwidth=640,Diesel,Automatic,2021,27000.0,Mahindra,,"₹ 11,99,000"
2953,Mahindra XUV700 AX7 AT Luxury Pack BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax7-at-luxury-pack-bsvi-cars-Noida_5eac575c-bf1a-41ea-9f3e-7541fc386b5b.htm,Noida,1850000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2022,53000.0,Mahindra,,"₹ 18,50,000"
2954,Mahindra Thar LX Hard Top Diesel,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-hard-top-diesel-cars-New-Delhi_3f2e1efe-5171-4b8c-add2-4be85784ff73.htm,"Laxmi Nagar, New Delhi",1375000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Manual,2024,34000.0,Mahindra,,"₹ 13,75,000"
2955,Mahindra XUV300 W6 BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-xuv300-w6-bsvi-cars-Faridabad_a970793b-a414-4fb6-99c6-ace1016c9660.htm?adId=22025&adType=41,"Kheri Kalan, Faridabad",520000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Manual,2020,50000.0,Mahindra,,"₹ 5,20,000"
2956,Mahindra KUV 100 NXT G80 K2,https://www.cardekho.com/used-car-details/used-Mahindra-kuv-100-nxt-g80-k2-cars-New-Delhi_a9253a9e-ae30-4e7d-9510-3655a16bdc81.htm,"Ramesh Nagar, New Delhi",350000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Manual,2019,70000.0,Mahindra,,"₹ 3,50,000"
2957,Mahindra XUV500 W7 BSIV,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w7-bsiv-cars-New-Delhi_d458ca76-9eb2-406d-8008-be345cfb3706.htm,"Rohini Sector-7, New Delhi",775000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Manual,2019,73000.0,Mahindra,,"₹ 7,75,000"
2958,Mahindra XUV500 W11 AT BSIV,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w11-at-bsiv-cars-New-Delhi_b385c048-7c1b-4e8c-a891-1b83ae6459a4.htm,"Vikas Puri, New Delhi",890000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Automatic,2018,72000.0,Mahindra,,"₹ 8,90,000"
2959,Mahindra KUV 100 mFALCON G80 K4 Plus,https://www.cardekho.com/used-car-details/used-Mahindra-kuv-100-mfalcon-g80-k4-plus-cars-New-Delhi_ce3e1c03-362c-4cd4-95aa-ecec69eb3e12.htm?adId=22650&adType=41,"Vikaspuri, New Delhi",265000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Manual,2016,62000.0,Mahindra,,"₹ 2,65,000"
2960,Mahindra Thar LX 4WD Convert Top AT BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-convert-top-at-bsvi-cars-New-Delhi_9ab87f68-e764-4369-aa3e-d2d9b1f50071.htm,"Sector 6 - Rohini, New Delhi",1050000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2020,40000.0,Mahindra,,"₹ 10,50,000"
2961,Mahindra Thar LX Hard Top AT RWD,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-hard-top-at-rwd-cars-New-Delhi_6c7b0f68-01a9-4f64-adb9-48ba6d95452a.htm,"Bengali Market, New Delhi",1390000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2024,12000.0,Mahindra,,"₹ 13,90,000"
2962,Mahindra Thar LX Hard Top,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-hard-top-cars-New-Delhi_3c4cde9e-ae15-462f-ad79-6929e931a202.htm,"Saket, New Delhi",1120000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Manual,2023,28000.0,Mahindra,,"₹ 11,20,000"
2963,Mahindra NuvoSport N4 Plus,https://www.cardekho.com/used-car-details/used-Mahindra-nuvosport-n4-plus-cars-New-Delhi_465cc500-9a4f-47ee-8dca-753f958cac10.htm?adId=21858&adType=41,"Aruna Nagar, New Delhi",175000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,Manual,2016,74000.0,Mahindra,,"₹ 1,75,000"
2964,Mahindra Thar LX Hard Top AT,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-hard-top-at-cars-New-Delhi_212f60de-d466-44c8-bfd8-5ed90900fbc2.htm,"Karam Pura, New Delhi",1350000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2024,40000.0,Mahindra,,"₹ 13,50,000"
2965,Mahindra Thar LX Hard Top AT,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-hard-top-at-cars-New-Delhi_160a99ed-c971-44b8-9c6c-3d600f540d83.htm,"Karol Bagh, New Delhi",1250000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2024,20000.0,Mahindra,,"₹ 12,50,000"
2966,Mahindra XUV700 AX5 7 Str AT,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax5-7-str-at-cars-New-Delhi_2ffaaa74-38c7-44c6-955c-6fec55e7bba2.htm,"Ashok Vihar, New Delhi",2250000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,Automatic,2025,1500.0,Mahindra,,"₹ 22,50,000"
2967,Mahindra KUV 100 mFALCON D75 K6 Plus,https://www.cardekho.com/used-car-details/used-Mahindra-kuv-100-mfalcon-d75-k6-plus-cars-New-Delhi_18cc2f7a-f263-41dc-8b54-cae24a499354.htm?adId=21861&adType=41,"Aruna Nagar, New Delhi",165000.0,https://images10.gaadi.com/usedcar_image/5139149/original/processed_af227eb93d0be761a8d9dd4a3381db42.jpg?imwidth=640,Diesel,Manual,2017,56000.0,Mahindra,,"₹ 1,65,000"
2968,Mahindra XUV300 W8 Diesel BSIV,https://www.cardekho.com/buy-used-car-details/used-Mahindra-xuv300-w8-diesel-bsiv-cars-Noida_1d29471d-1c55-4e80-b9cb-3dcac609a88e.htm,"Sector 18, Noida",489000.0,https://images10.gaadi.com/usedcar_image/5071089/original/ed9ab0c718c9daa6c2ccd525095aaa04.jpg?imwidth=640,Diesel,Manual,2020,91682.0,Mahindra,,"₹ 4,89,000"
2969,Mahindra XUV700 MX Diesel BSVI,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-mx-diesel-bsvi-cars-New-Delhi_058c67f3-3567-4885-8f7d-737d4971de85.htm,"Saraswati Vihar, New Delhi",1175000.0,https://images10.gaadi.com/usedcar_image/5148795/original/processed_cb32966f-f54f-475d-94c2-d55dbfdc7c53.jpg?imwidth=640,Diesel,Manual,2022,35000.0,Mahindra,,"₹ 11,75,000"
